주차장코드	주차장명	주소	주차장 종류	주차장 종류명	운영구분	운영구분명	전화번호	주차현황 정보 제공여부	주차현황 정보 제공여부명	주차 면(주차 가능 차량 수)	현재 주차중인 대수	현재 주차 차량 업데이트 시간	유무료구분	유무료구분명	야간무료개방여부	야간무료개방여부명	평일 운영 시작시각(HHMM)	평일 운영 종료시각(HHMM)	주말 운영 시작시각(HHMM)	주말 운영 종료시각(HHMM)	공휴일 운영 시작시각(HHMM)	공휴일 운영 종료시각(HHMM)	최종데이터 동기화 시간	"토요일 유,무료 구분"	"토요일 유,무료 구분명"	"공휴일 유,무료 구분"	"공휴일 유,무료 구분명"	월 정기권 금액	노상 주차장 관리그룹번호	기본 주차 요금	기본 주차 시간(분 단위)	추가 단위 요금	추가 단위 시간(분 단위)	버스 기본 주차 요금	버스 기본 주차 시간(분 단위)	버스 추가 단위 시간(분 단위)	버스 추가 단위 요금	일 최대 요금
1027845	휘경마을 공영주차장(구)	동대문구 휘경동 308-32	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2247-9664~6	0	미연계중	78	0		Y	유료	N	야간 미개방	900	1900	900	1900	900	1900	2017-05-23 13:21	N	무료	N	무료			1000	60	0	0	0	0	0	0	10000
1247680	휘경유수지 공영주차장(구)	동대문구 휘경동 348-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	55	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 13:15	N	무료	N	무료	170000		500	10	500	10	0	0	0	0	0
1415512	견인보관소(구)	동대문구 휘경동 361-0	NW	노외 주차장	1	시간제 주차장	02-2247-9666	0	미연계중	40	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-08-16 11:16	N	무료	N	무료	170000		500	10	500	10	0	0	0	0	0
173291	대방생태공영주차장(구)	동작구 대방동 395-1	NW	노외 주차장	1	시간제 주차장		0	미연계중	36	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-30 15:39	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	35000
1477735	동작대교(위)(시)	동작구 동작동 316-3	NS	노상 주차장	1	시간제 주차장	031-903-3345	3	120~2일이내 연계데이터 존재(통신점검중)	50	0	2018-01-14 22:09	Y	유료	N	야간 미개방	1300	2200	1300	2200	1300	2200	2017-07-11 9:28	N	무료	N	무료	0	1.15901E+12	150	5	150	5	0	0	0	0	0
1056834	동작주차공원(구)	동작구 동작동 326-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	147	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 9:24	N	무료	N	무료	70000		100	5	100	5	0	0	0	0	
1477517	한강대교(남)(시)	동작구 본동 5-5	NS	노상 주차장	1	시간제 주차장	031-903-3345	3	120~2일이내 연계데이터 존재(통신점검중)	24	0	2018-01-13 12:57	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-01-16 9:39	N	무료	Y	유료	0	1.15901E+12	250	5	250	5	0	0	0	0	0
1056832	한누리(구)	동작구 사당동 1046-1	NW	노외 주차장	1	시간제 주차장		0	미연계중	45	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 9:22	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	35000
892053	도화공영주차장(구)	동작구 상도동 244-183	NW	노외 주차장	1	시간제 주차장		0	미연계중	58	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 9:23	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	35000
1441366	빙수골장미(구)	동작구 상도동 301-132	NW	노외 주차장	1	시간제 주차장		0	미연계중	64	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 9:32	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	35000
173285	구릉주차장(구)	동작구 신대방동 351-14	NW	노외 주차장	1	시간제 주차장		0	미연계중	22	0		Y	유료	N	야간 미개방	800	2300	800	2300	0	0	2017-06-02 13:10	N	무료	Y	유료	90000		150	5	150	5	0	0	0	0	
1441365	보라매공원동문주차장(구)	동작구 신대방동 395-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	52	0		Y	유료	N	야간 미개방	900	2200	900	2200	900	2200	2017-06-02 13:18	N	무료	N	무료			100	5	100	5	0	0	0	0	0
173317	보라매상업(시)	동작구 신대방동 431-3	NW	노외 주차장	1	시간제 주차장	031-903-3345	0	미연계중	78	0	2017-08-11 10:14	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2016-12-21 12:29	N	무료	N	무료	0		250	5	250	5	0	0	0	0	0
173289	서광주차장(구)	동작구 신대방동 607-45	NW	노외 주차장	1	시간제 주차장		0	미연계중	60	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 9:20	N	무료	N	무료	100000		150	5	150	5	0	0	0	0	35000
173261	흑석빗물펌프장공영주차장(구)	동작구 흑석동 105-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	45	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-30 15:38	N	무료	N	무료	120000		190	5	190	5	0	0	0	0	35000
172840	공덕1-1 공영주차장(구)	마포구 공덕동 11-243	NW	노외 주차장	3	시간제 + 거주자 주차장	02-300-5041	0	미연계중	81	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-05-23 13:47	N	무료	N	무료			1000	60	500	30	0	0	0	0	0
788447	창천중교 공영주차장(구)	마포구 노고산동 33-1	NW	노외 주차장	1	시간제 주차장	02-300-5052	0	미연계중	280	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 9:07	N	무료	N	무료	80000		200	5	200	5	0	0	0	0	0
790441	도화 공영주차장(구)	마포구 도화동 557-0	NW	노외 주차장	1	시간제 주차장	02-300-5052	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	65	16	2018-01-15 9:06	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 9:10	N	무료	N	무료	170000		250	5	250	5	0	0	0	0	0
1504653	새물결 노상 공영주차장(구)	마포구 동교동 165-1	NS	노상 주차장	1	시간제 주차장		0	미연계중	17	0		Y	유료	N	야간 미개방	1200	2300	1200	2300	1200	2300	2017-04-25 17:52	N	무료	N	무료	0	1.14401E+12	400	5	400	5	0	0	0	0	0
172844	마포유수지(시)	마포구 마포동 36-1	NW	노외 주차장	5	시간제 + 버스전용 주차장	02-711-8851	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	508	188	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-01-13 10:54	N	무료	N	무료	130000		250	5	250	5	750	5	5	750	0
1507084	망원 유료 주차장(구)	마포구 망원동 394-79 	NS	노상 주차장	1	시간제 주차장		0	미연계중	86	0		Y	유료	N	야간 미개방	900	1900	0	0	0	0	2017-04-25 17:38	Y	유료	Y	유료	0	1.14401E+12	150	5	150	5	0	0	0	0	0
1247678	망원1-2 공영주차장(구)	마포구 망원동 403-2	NW	노외 주차장	1	시간제 주차장	02-300-5052	0	미연계중	150	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 9:08	N	무료	N	무료	50000		100	5	100	5	0	0	0	0	0
172907	망원1-1 공영주차장(구)	마포구 망원동 418-39	NW	노외 주차장	3	시간제 + 거주자 주차장	02-300-5041	0	미연계중	68	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-05-23 13:50	N	무료	N	무료			1000	60	500	30	0	0	0	0	0
172943	망원2-1 공영주차장(구)	마포구 망원동 428-5	NW	노외 주차장	3	시간제 + 거주자 주차장	02-300-5041	0	미연계중	62	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-05-23 13:50	N	무료	N	무료			1000	60	500	30	0	0	0	0	0
1366575	망원동 노외 공영주차장(구)	마포구 망원동 478-10	NW	노외 주차장	1	시간제 주차장	02-300-5052	0	미연계중	13	0		Y	유료	N	야간 미개방	900	1900	900	1900	0	0	2017-05-23 13:45	N	무료	Y	유료	50000		100	5	100	5	0	0	0	0	0
172881	상암1 공영주차장(구)	마포구 상암동 1621-0	NW	노외 주차장	1	시간제 주차장	02-373-5401	0	미연계중	141	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 9:11	N	무료	N	무료	100000		200	5	200	5	0	0	0	0	0
1505572	동교동 노상 공영주차장(구)	마포구 서교동 332-1	NS	노상 주차장	1	시간제 주차장		0	미연계중	67	0		Y	유료	N	야간 미개방	1100	2100	1100	2100	1100	2100	2017-04-25 17:59	N	무료	N	무료	160000	1.14401E+12	400	5	400	5	0	0	0	0	0
1505187	홍대서측 노상 공영주차장(구)	마포구 서교동 366-19	NS	노상 주차장	1	시간제 주차장		0	미연계중	168	0		Y	유료	N	야간 미개방	1200	2300	1200	2300	1200	2300	2017-04-27 13:32	N	무료	N	무료	0	1.14401E+12	400	5	400	5	0	0	0	0	0
1505123	경남 공영주차장(구)	마포구 서교동 376-5 	NS	노상 주차장	1	시간제 주차장		0	미연계중	22	0		Y	유료	N	야간 미개방	1100	2100	1100	2100	0	0	2017-04-25 17:46	N	무료	Y	유료	0	1.14401E+12	250	5	250	5	0	0	0	0	0
1508913	합정 노상 공영주차장(구)	마포구 서교동 394-22	NS	노상 주차장	1	시간제 주차장		0	미연계중	29	0		Y	유료	N	야간 미개방	1200	2300	1200	2300	1200	2300	2017-04-27 10:27	N	무료	N	무료	0	1.14401E+12	400	5	400	5	0	0	0	0	0
1506715	청기와 유료 주자창(구)	마포구 서교동 479-4 	NS	노상 주차장	1	시간제 주차장		0	미연계중	84	0		Y	유료	N	야간 미개방	900	1900	0	0	0	0	2017-04-26 16:27	Y	유료	Y	유료	0	1.14401E+12	250	5	250	5	0	0	0	0	0
1510322	성산로(시)	마포구 성산동 117-1 (모래내로 고가차로 하부 ~ 성산2교 버스정류	NS	노상 주차장	4	버스전용 주차장	02)2133-2357	0	미연계중	8	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-04-05 10:12	Y	유료	Y	유료	0	1.14401E+12	0	0	0	0	0	0	0	0	0
172923	성산2-1 공영주차장(구)	마포구 성산동 199-0	NW	노외 주차장	3	시간제 + 거주자 주차장	02-300-5041	0	미연계중	59	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-05-23 13:52	N	무료	N	무료	0		1000	60	500	30	0	0	0	0	0
1423651	서강대역 환승 공영주차장(구)	마포구 신수동 93-35	NW	노외 주차장	1	시간제 주차장	02-300-5052	0	미연계중	98	0		Y	유료	N	야간 미개방	1000	2000	1000	2000	1000	2000	2017-05-23 13:46	N	무료	N	무료	50000		150	5	150	5	0	0	0	0	
1508122	연남 유료 주차장(구)	마포구 연남동 260-29 	NS	노상 주차장	1	시간제 주차장		0	미연계중	78	0		Y	유료	N	야간 미개방	1000	2100	1000	2100	0	0	2017-04-26 15:30	N	무료	Y	유료	0	1.14401E+12	250	5	250	5	0	0	0	0	0
172912	염리 공영주차장(구)	마포구 염리동 174-3	NW	노외 주차장	1	시간제 주차장	02-300-5052	0	미연계중	135	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 9:06	N	무료	N	무료	170000		250	5	250	5	0	0	0	0	0
172947	한서 공영주차장(구)	마포구 염리동 24-170	NW	노외 주차장	3	시간제 + 거주자 주차장	02-300-5041	0	미연계중	113	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-05-23 13:49	N	무료	N	무료			1000	60	500	30	0	0	0	0	0
1505930	용강동 노상 공영주차장(구)	마포구 용강동 122-15	NS	노상 주차장	1	시간제 주차장		0	미연계중	54	0		Y	유료	N	야간 미개방	1200	2200	1200	1800	0	0	2017-04-27 10:10	N	무료	Y	유료	0	1.14401E+12	250	5	250	5	0	0	0	0	0
1247677	양화진 공영주차장(구)	마포구 합정동 139-21	NW	노외 주차장	1	시간제 주차장	02-300-5052	0	미연계중	133	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 9:05	N	무료	N	무료	50000		100	5	100	5	0	0	0	0	0
1506993	당인 유료 주차장(구)	마포구 합정동 362-1 	NS	노상 주차장	1	시간제 주차장		0	미연계중	46	0		Y	유료	N	야간 미개방	1100	2100	0	0	0	0	2017-04-26 17:58	Y	유료	Y	유료	0	1.14401E+12	300	5	300	5	0	0	0	0	0
1575653	수색로(시)	서대문구 남가좌동 293-3	NS	노상 주차장	4	버스전용 주차장	02)2133-2357	0	미연계중	10	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-02-21 18:34	Y	유료	Y	유료	0	1.14101E+12	0	0	0	0	0	0	0	0	0
1575634	모래내로1(시)	서대문구 남가좌동 84-2	NS	노상 주차장	4	버스전용 주차장	02)2133-2357	0	미연계중	11	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-02-21 17:55	Y	유료	Y	유료	0	1.14101E+12	0	0	0	0	0	0	0	0	0
1575644	모래내로2(시)	서대문구 남가좌동 84-2 	NS	노상 주차장	4	버스전용 주차장	02)2133-2357	0	미연계중	11	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-02-21 18:00	Y	유료	Y	유료	0	1.14101E+12	0	0	0	0	0	0	0	0	0
1377416	신촌역동측광장공영주차장(구)	서대문구 대현동 121-9	NW	노외 주차장	5	시간제 + 버스전용 주차장	02-360-8540~1	0	미연계중	26	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 10:49	N	무료	N	무료	350000		350	5	350	5	6000	120	60	1000	0
172874	미근동노외(시)	서대문구 미근동 267-3	NW	노외 주차장	1	시간제 주차장	02)313-6449	0	미연계중	27	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-28 10:04	N	무료	Y	유료	0		250	5	250	5	0	0	0	0	0
1441373	북아현 가구단지(구)	서대문구 북아현동 915-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	15	0		Y	유료	N	야간 미개방	1000	2100	1000	2100	0	0	2017-05-23 10:48	N	무료	Y	유료	240000		250	5	250	5	0	0	0	0	0
1387189	독립문고가밑(시)	서대문구 영천동 59-0	NS	노상 주차장	1	시간제 주차장	02-2663-6209	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	11	3	2018-01-15 9:11	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-20 9:16	N	무료	Y	유료	0	1.14101E+12	250	5	250	5	0	0	0	0	0
172755	충현동 제1거주자우선주차장(구)	서대문구 충정로2가 78-13	NW	노외 주차장	3	시간제 + 거주자 주차장	02-360-8542~3	0	미연계중	63	0		Y	유료	N	야간 미개방	1000	1900	1000	1900	1000	1900	2017-05-23 10:50	N	무료	N	무료			50	5	50	5	0	0	0	0	0
782904	홍은 1동 제4 공영 주차장(구)	서대문구 홍은동 11-23	NW	노외 주차장	3	시간제 + 거주자 주차장		0	미연계중	105	0		Y	유료	N	야간 미개방	1000	1900	1000	1900	1000	1900	2017-05-23 10:50	N	무료	N	무료			50	5	50	5	0	0	0	0	
173696	미도아파트앞주차빌딩(구)	서초구 반포동 49-8	NW	노외 주차장	3	시간제 + 거주자 주차장	02-537-0154	0	미연계중	181	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 13:26	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	
1140910	반포2동 공영주차장(구)	서초구 반포동 5-1	NW	노외 주차장	1	시간제 주차장	02-534-2772	0	미연계중	134	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 13:41	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
1531282	반포복개천 노상공영주차장(구)	서초구 반포동 57-0	NS	노상 주차장	1	시간제 주차장	010-3378-9822	0	미연계중	39	0		Y	유료	N	야간 미개방	900	2100	900	2100	0	0	2017-10-25 9:57	N	무료	Y	유료	0	1.16501E+12	400	5	800	10	0	0	0	0	0
173521	반포동방음언덕형구립주차장(구)	서초구 반포동 730-0	NW	노외 주차장	3	시간제 + 거주자 주차장	010-3035-2340	0	미연계중	94	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 13:34	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
1577279	반포4동 주민센터(구)	서초구 반포동 74-7	NW	노외 주차장	3	시간제 + 거주자 주차장		0	미연계중	51	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-29 13:54	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	
173582	언구비주차빌딩(구)	서초구 반포동 741-3	NW	노외 주차장	3	시간제 + 거주자 주차장	010-5538-2751	0	미연계중	58	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 13:25	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
173701	서래마을공영주차장(구)	서초구 반포동 90-7	NW	노외 주차장	1	시간제 주차장	02-3478-1841	0	미연계중	78	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 11:01	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
1140911	반포서래(구)	서초구 반포동 95-13	NW	노외 주차장	1	시간제 주차장	010-9193-3829	0	미연계중	8	0		Y	유료	N	야간 미개방	1000	2300	1000	2300	0	0	2017-05-25 13:29	N	무료	Y	유료	90000		300	10	300	10	0	0	0	0	15000
1580112	방배1동 공영주차장(구)	서초구 방배동 328-1	NW	노외 주차장	1	시간제 주차장		0	미연계중	123	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-10-19 15:33	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	
1529153	방배복개도로 제1지역 노상공영주차장(구)	서초구 방배동 443-1	NS	노상 주차장	1	시간제 주차장	010-9944-7000	0	미연계중	100	0		Y	유료	N	야간 미개방	1000	2300	1000	2300	0	0	2017-10-25 9:57	N	무료	Y	유료	0	1.16501E+12	250	5	500	10	0	0	0	0	0
1529801	방배복개도로제2지역 노상공영주차장(구)	서초구 방배동 493-5	NS	노상 주차장	1	시간제 주차장	010-3248-7364	0	미연계중	99	0		Y	유료	N	야간 미개방	1000	2300	1000	2300	0	0	2017-10-25 9:57	N	무료	Y	유료	0	1.16501E+12	250	5	500	10	0	0	0	0	0
173452	사당역 노외주차장(시)	서초구 방배동 507-1	NW	노외 주차장	1	시간제 주차장	02-582-6417	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	185	118	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-01-13 10:55	N	무료	N	무료	130000		250	5	250	5	0	0	0	0	0
1529035	방배중앙로 노상공영주차장(구)	서초구 방배동 760-3	NS	노상 주차장	1	시간제 주차장	010-3378-9822	0	미연계중	55	0		Y	유료	N	야간 미개방	1000	2000	1000	2000	0	0	2017-10-25 9:58	N	무료	Y	유료	0	1.16501E+12	250	5	500	10	0	0	0	0	0
173485	이수공영주차장(구)	서초구 방배동 761-3	NW	노외 주차장	3	시간제 + 거주자 주차장	02-536-6789	0	미연계중	161	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-06-05 13:29	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
1418248	방배열린문화센터(구)	서초구 방배동 852-14	NW	노외 주차장	1	시간제 주차장	080-330-3600	0	미연계중	109	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-12-21 11:33	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
1580206	방배역 노상 공영주차장(구)	서초구 방배동 91-16 	NS	노상 주차장	1	시간제 주차장	010-3378-9822	0	미연계중	10	0		Y	유료	N	야간 미개방	900	2100	900	2100	900	2100	2017-10-26 13:05	N	무료	N	무료	0	1.16501E+12	500	10	500	10	0	0	0	0	0
173522	중앙로공영주차빌딩(구)	서초구 방배동 977-17	NW	노외 주차장	1	시간제 주차장	070-7841-5524	0	미연계중	50	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 10:53	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
173573	서초역공영주차빌딩(기계식)(구)	서초구 서초동 1542-12	NW	노외 주차장	1	시간제 주차장	02-597-0908	0	미연계중	102	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-10-19 10:46	N	무료	N	무료	180000		500	10	500	10	0	0	0	0	0
173665	무궁화공영주차장(구)	서초구 서초동 1666-17	NW	노외 주차장	3	시간제 + 거주자 주차장	080-330-3600	0	미연계중	69	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-10-19 10:45	N	무료	N	무료	180000		500	10	500	10	0	0	0	0	20000
173685	교대역동측주차장(구)	서초구 서초동 1673-7	NW	노외 주차장	1	시간제 주차장	080-330-3600	0	미연계중	32	0		Y	유료	N	야간 미개방	900	2300	900	2300	900	2300	2017-10-19 10:44	N	무료	N	무료	250000		800	10	800	10	0	0	0	0	30000
1532449	법원입구도로 노상공영주차장(구)	서초구 서초동 1704-0 	NS	노상 주차장	1	시간제 주차장		0	미연계중	29	0		Y	유료	N	야간 미개방	900	2100	0	0	0	0	2016-12-21 14:31	Y	유료	Y	유료	0	1.16501E+12	0	0	800	10	0	0	0	0	0
1140956	청계산 청룡주차장(구)	서초구 신원동 224-3	NW	노외 주차장	1	시간제 주차장	010-6320-5855	0	미연계중	41	0		Y	유료	N	야간 미개방	0	0	500	1900	500	1900	2017-05-25 13:31	N	무료	N	무료	0		200	10	200	10	0	0	0	0	3000
1025717	양재역환승주차장(시)	서초구 양재동 23-0	NW	노외 주차장	1	시간제 주차장		0	미연계중	894	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-10-24 8:18	N	무료	N	무료	120000		1500	30	500	10	0	0	0	0	20000
173488	시민의숲동측(양재천주차장 포함) 공영주차장(구)	서초구 양재동 237-0	NW	노외 주차장	1	시간제 주차장	02-575-4441	0	미연계중	148	0		Y	유료	N	야간 미개방	800	2100	800	2100	800	2100	2017-05-25 10:11	N	무료	N	무료	140000		500	10	500	10	0	0	0	0	0
1366487	양재시민의숲(매헌)역 공영주차장(구)	서초구 양재동 237-2	NW	노외 주차장	1	시간제 주차장	070-4615-4962	0	미연계중	50	0		Y	유료	N	야간 미개방	800	2100	800	2100	800	2100	2017-10-19 10:28	N	무료	N	무료	140000		500	10	500	10	0	0	0	0	0
173590	구룡공영주차빌딩(구)	서초구 양재동 301-6	NW	노외 주차장	1	시간제 주차장	02-573-2224	0	미연계중	107	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 10:37	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
173528	언남문화체육센터(구)	서초구 양재동 310-0	NW	노외 주차장	1	시간제 주차장	02-573-3297	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	92	0	2018-01-15 9:14	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 11:02	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	0
1580114	양재근린공원 공영주차장(구)	서초구 양재동 311	NW	노외 주차장	1	시간제 주차장	010-6320-5855	0	미연계중	102	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-10-19 15:38	N	무료	N	무료	120000		300	10	300	10	0	0	0	0	
